path	bucket	pin_hash	fork_hash
app/src/pane_group/pane/get_started_view.rs	DIFFERS	b33748bbb1cef07fc695c7257cf2c289216408f0	7d9042878e304271d7b76d658d58a73f3b5ec1e0
app/src/pane_group/pane/image_pane.rs	FORK-ONLY	-	1bceee364aeefc26d008f6f02cfb3ebf9c7cd1e9
app/src/pane_group/pane/local_harness_launch.rs	DIFFERS	59b44170ec5c2ac8d39502a946f90dc1ef08b76e	757cc6a5916c5b19b43386ef3a41b0a040d1aeb6
app/src/pane_group/pane/local_harness_launch_tests.rs	DIFFERS	c80d028f7900bbf721f175798c0d9af62a051752	571bbefd35f2ce19b0d1b97d1a011299d11e0202
app/src/pane_group/pane/mod.rs	DIFFERS	b768cff217595b97ac95f2ab1503bfb7e0998978	48c715ab0b04c6b38a52453e51435cd6dd592a01
app/src/pane_group/pane/notebook_pane.rs	DIFFERS	d13d2521e66700a9fc4ab3cc3614408cd6ca61e1	3fe7cd6757532a0a07f932d9c0d6e51a4f187dec
app/src/pane_group/pane/settings_pane.rs	DIFFERS	d391f97384c3793dd5c6d0835173be1e5550c87c	ebc27364fe15dc874625d9108cba64491abfd613
app/src/pane_group/pane/terminal_pane.rs	DIFFERS	bfe2187a1f15053f8435865f6b97dd015bf64472	0e3214455f3aa3c7ca431a6146d88bf0cf200466
app/src/pane_group/pane/terminal_pane_tests.rs	DIFFERS	2ebd6ac633290775e9925e2cb135783d279486f3	4bc966cfa57843e6acc5fcd515ac97e6a7e23e5c
app/src/pane_group/pane/view/header/components.rs	DIFFERS	0a4f753a597709d0d167c1c3f8dace81386559b5	ea97ee7ad61e2db6d9b03ecf8c931c52aae27736
app/src/pane_group/pane/view/header_content.rs	DIFFERS	7855db33a0051a060501993c015bfd4ed733d47d	ee2c692ae65ad4a727244ad934e496502096b094
app/src/pane_group/pane/view/header/mod.rs	DIFFERS	d30f0ee620e828845c3115f1982adc3e723ac4f2	d67a85da436096f803a179c49db1b862fe250812
app/src/pane_group/pane/view/header/mod_test.rs	FORK-ONLY	-	5574b0b37701227e70742a15a4e6317c2342819f
app/src/pane_group/pane/view/mod.rs	DIFFERS	e9b536e27b1ac401ef52cab7116543cf5906797a	b9609aa759bf41ddf6867b36157d4f6c58f9cf26
app/src/pane_group/pane/welcome_pane.rs	FORK-ONLY	-	76da6d1ef81c4dc426f3bbc58b37167bd7c70a8a
app/src/pane_group/pane/welcome_view.rs	FORK-ONLY	-	2c8154fd6acff209f590d90bbe3db837de9769c3
app/src/pane_group/pane/workflow_pane.rs	DIFFERS	fb27c9f3722b94c52636bded341499bcf550ea78	5e61e34bbd7b9a06baeb0bbae346fa7da19d4db1
app/src/pane_group/tree.rs	DIFFERS	d71bd24c48ec6a0039d4f7acb56ea0f001d808ff	e81ed43b029bb933821a0e3f347c32c22631b60d
app/src/pane_group/tree_tests.rs	DIFFERS	b5648a4fdd9b1028afbb03a0d84ba781fc1e3f9c	5352d7e390d07cc4024f49ef1bc58794e7b41688
app/src/pane_group/working_directories.rs	DIFFERS	063c32bba790dbb0216fbe383f92fdce46dcfe63	927d5f4b1dd47cf2d17510d6c437f1622d208f7c
app/src/pane_group/working_directories_tests.rs	DIFFERS	c4d63dd1cc8c40953b0b2edb54d458a9c8c9d618	7c86012359850383760bda93db992bcfca7cc879
app/src/persistence/agent.rs	DIFFERS	19e44b2d963a13959f72b4911785ff08655feb94	f53b842624c5a1fa40b0340fd1f26ee123ca01ce
app/src/persistence/agent_tests.rs	DIFFERS	22444f94e5558d8499a4521575f8841601e609a1	93d31aef36cd468af7066462bcc07fd5653cb893
app/src/persistence/block_list.rs	DIFFERS	6be7d24d61a3d0517780ac94cefc1a070ab8badd	86411b8f78fe733759762da19c75dc179c778dbb
app/src/persistence/block_list_tests.rs	DIFFERS	f7e43926e1a59ed366e6bf3b535be2883781faea	ee27f856d335ca13914daf00d5c567dc8940e4b1
app/src/persistence/cloud_objects.rs	FORK-ONLY	-	f78504ed5de48a6be5f2029191ef22badc7ee1d6
app/src/persistence/cloud_object_tests.rs	FORK-ONLY	-	e88ffc2ae05d4f53cea93b43b7b194542ecde41e
app/src/persistence/commands.rs	DIFFERS	fb5141f6b36e8780b9493d0f111e0a0dcd78dd2e	0e75367e5947ab27c6b85d4a64b2938f5425d865
app/src/persistence/mod.rs	DIFFERS	896d4164eec7cff560ab44c55c45bf352419ddc2	6e2118623e862ec0a1208b271b3c2b3a75cb741a
app/src/persistence/sqlite.rs	DIFFERS	ab9616788a9ab015dba5861bc6bc75488344edd4	1aee4c87749cfa0fe03e9ab7085f7ff63e0735e0
app/src/persistence/sqlite_tests.rs	DIFFERS	7fcb746f38fa388173a8c8ac0cde609fbebd48ac	1740746f10be99ae75011e2bfa9daad457f626b2
app/src/persistence/testing.rs	DIFFERS	ed04d8a86000217b992f9323ba48b4bae650eec6	01b8a631f75bc2514ff9ed01c39c9b40293fb5d2
app/src/platform/mac.rs	DIFFERS	ceee7cd63bbe5fec2bc139bffea8b819ff49aabc	342d72640db889e4a54375f5309e7bd55dd64d38
app/src/platform/mod.rs	DIFFERS	efe31daf1d4f900aa6a77620e54b86a4f4892b37	ec8985dde924cc2bc72f05dbea7d047762f288ca
app/src/platform/wasm.rs	DIFFERS	d29593aeda8372f27337206b7810074f8753b513	e04cbe4712191eb547594d29bc9e5ec6f99d5d89
app/src/plugin/app/mod.rs	DIFFERS	0560f44d4bfce4a3096681e6e7db588c5330052a	1114548a964216872ba8dfa89baa97474cfcef21
app/src/plugin/app/service_impl/completions.rs	DIFFERS	7e86ae2f865d37f3b9543e9d67719fa81e46aa01	a91a7c115daceca0d4fad245afc59ae38bcf8ff7
app/src/plugin/app/service_impl/logging.rs	DIFFERS	1ac1c34c722a6765a0070847a88f67170a2d6f41	d402b1ad7831c5bf4504c9cbdd26a320f285c59b
app/src/plugin/app/service_impl/mod.rs	IDENTICAL	defdc6e50b002e46fc7db125e1c658c325924284	defdc6e50b002e46fc7db125e1c658c325924284
app/src/plugin/app/service_impl/plugin_host_bootstrap.rs	IDENTICAL	ef53143dc2bb68b27cb6e6dfb4b4ef72a1fb7c79	ef53143dc2bb68b27cb6e6dfb4b4ef72a1fb7c79
app/src/plugin/host/native/js_api/mod.rs	DIFFERS	c3d392a38dd4208371ebbe2419336c0e1d6fbde8	82aca1acd9f6fe480e1e3f68985d54e1b608f045
app/src/plugin/host/native/logging.rs	DIFFERS	b0fb71823166b3166c60ff29a38bea48c9759c0f	d97d7d416ae5bea6fd5d185a6830d7f797498dad
app/src/plugin/host/native/mod.rs	DIFFERS	01830b69c322a6593bbe6afd540930bd0e663a1c	efde35d655d286e939ae218d1ee3adae3af987de
app/src/plugin/host/native/plugin_caller.rs	IDENTICAL	5b60d4b463cba0e05ca21d518d24368e521ba5d3	5b60d4b463cba0e05ca21d518d24368e521ba5d3
app/src/plugin/host/native/plugin_ref.rs	DIFFERS	d8e90fa982d6943614f1e624a305e961c5a13c67	b2640902a594bcf2f70926f2f7e3902d525c9227
app/src/plugin/host/native/plugin.rs	DIFFERS	8809633fbefa0918b1da662cdab0b75d4fd516f2	1a3023a65e105a8f849769a1779b86e46d1059cf
app/src/plugin/host/native/runner.rs	DIFFERS	0849934d6260a24d922e076dc1ea9ca32fcd39fe	f5b9aea5a6dee930fc36ea40799d5bba236dfad3
app/src/plugin/host/native/runners.rs	DIFFERS	e6ac371da06be1b37335a3718d73ec31a8d921d4	0cbb16e5e94fc9334e8e4452471ca493703a7d61
app/src/plugin/host/native/service_impl.rs	DIFFERS	65cd7e4c40a35d494cbce652a971b25754da5e8c	7ace9695203779151ab8e2ac5e6f53772edac106
app/src/plugin/host/wasm/mod.rs	DIFFERS	bc09c7c1385433cdbd9250bf73f3b7795638db29	e48c425229dd04d3d4df3eeb0569eefec69b7e7b
app/src/plugin/mod.rs	IDENTICAL	00065bcb9e16bf0093515f60f41b5447a463d3f3	00065bcb9e16bf0093515f60f41b5447a463d3f3
app/src/plugin/service/call_js_function.rs	DIFFERS	859a67bde01ca387ddd4edb24c64e1378daadcd5	ef627aab627e8ab6dcd21388b3ba0840d3ae6eb1
app/src/plugin/service/completions.rs	IDENTICAL	1452ba0b2333a7ec3c931bf4a96c52af3774d57b	1452ba0b2333a7ec3c931bf4a96c52af3774d57b
app/src/plugin/service/logging.rs	IDENTICAL	331a89ba1b6abf5f3bee4335d7eadb34b9f06248	331a89ba1b6abf5f3bee4335d7eadb34b9f06248
app/src/plugin/service/mod.rs	IDENTICAL	00ca7d9f6df70fbde16aa3156af414b8c0c2cb02	00ca7d9f6df70fbde16aa3156af414b8c0c2cb02
app/src/plugin/service/plugin_host_bootstrap.rs	IDENTICAL	810f5ce701cbdde3d71ab0bab2bff0fb4ba98a63	810f5ce701cbdde3d71ab0bab2bff0fb4ba98a63
app/src/prefix.rs	DIFFERS	b25699ca1a4158fcc678f9d10b60c3e3b39fb9a1	772f9032f838283a43d0a940528d4e522a09b035
app/src/prefix_test.rs	FORK-ONLY	-	9ad373fc6cdf62677cfd9ea030ea0e52a08cbe37
app/src/preview_config_migration.rs	DIFFERS	ec98ee8533de5af26aebe822e20345aded278bed	def15b7d82c8d2f3a55773e502d31d914ec7867d
app/src/preview_config_migration_tests.rs	IDENTICAL	6cf92e849f3be38fc6ec4c17471c2a6eb4580ad2	6cf92e849f3be38fc6ec4c17471c2a6eb4580ad2
app/src/pricing/mod.rs	DIFFERS	d6bc5f98999411e40da2866c1a2d8388a12674c3	d323a52a37ee4f24a71a363d58a9b3b3c6066d07
app/src/profiling.rs	DIFFERS	396492d7b3adda6bf6605d68285023b1cf377924	01fcc6e0bac2f3ebbbe106c9325baa7abca711c0
app/src/projects.rs	DIFFERS	ebedbfb515389f203811f46a9f2e3d64f9b5e0a3	c9ea9e512eeb4358d7475b20d22feba8a2685127
app/src/prompt/editor_modal.rs	DIFFERS	5298fbb80a5edf4d8adb97748e94f8cbd8f3f8e7	b3fb691773ac40efa55885399a500b999d6efd6f
app/src/prompt/mod.rs	IDENTICAL	2731ef65ffbb1b7dcc39b9175ff52d32748f9de8	2731ef65ffbb1b7dcc39b9175ff52d32748f9de8
app/src/quit_warning/mod.rs	DIFFERS	ca8d498dd435e08176ffe1c14c67896ecae537d5	efe5447022d23e02a1194cfaec6efe8d1f8ecad1
app/src/remote_server/auth_context.rs	DIFFERS	5a8734285e1ec5525f9c16992f374448ea289ecb	9b6677f95399b48b660602172ad6400aeb576b07
app/src/remote_server/auth_provider.rs	IDENTICAL	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
app/src/remote_server/codebase_index_model.rs	DIFFERS	91a9de5d801cea2d3e169c9a4eb01f527052df2c	b1271c0e408d0f61924586c5329691113328f4fc
app/src/remote_server/codebase_index_model_tests.rs	DIFFERS	40285b02a694195659d88cde9826aef5a2716fb4	0756cccf772eb7e888692122f081eded0a678166
app/src/remote_server/codebase_index_status.rs	DIFFERS	84f27505a2ce262b06a56914573c47ab8e9ac4b1	7b776bdd5dd9ba46a130cd5d637797aed202ec4a
app/src/remote_server/codebase_index_status_tests.rs	IDENTICAL	a5c55b34eb70477347eb1ac83535c32b930a93fa	a5c55b34eb70477347eb1ac83535c32b930a93fa
app/src/remote_server/codebase_index_store.rs	FORK-ONLY	-	5c75b3318222efa2edc7c8fda4d3f417180ba6a3
app/src/remote_server/diff_state_proto.rs	DIFFERS	7184f6a5c574fbe04737a9a9c4cedff5f630cf99	c47c63f8f014edac3230f5d698ca5aff19641dc4
app/src/remote_server/diff_state_proto_tests.rs	DIFFERS	3fe71de953617a33318b168b1df2e5ba7af9723e	daf748789d0ce7070e22717ef08b20325d9a5db5
app/src/remote_server/diff_state_tracker.rs	DIFFERS	20535659da6d311226587c970995c32cf72771e6	634229fdc75f0a6ce36587b39b7a7fcddcaf8bf0
app/src/remote_server/get_branches.rs	FORK-ONLY	-	7537e9ed765508147b2e2f9f22562b9166055876
app/src/remote_server/get_branches_tests.rs	FORK-ONLY	-	0da3c71d25fe4c06891428d5c27be9b8d877154a
app/src/remote_server/get_committed_branch_files.rs	FORK-ONLY	-	440f5f849f18fa6febf75dbe26cfa5fe111ec084
app/src/remote_server/get_committed_branch_files_tests.rs	FORK-ONLY	-	6c7c41975e08480f553222769cf06138d4eb18b1
app/src/remote_server/mod.rs	DIFFERS	faee8414e87410855cbbed7f0e7d5b913872b45b	b6272195a64ff268af648a83f163fc122695cb44
app/src/remote_server/ripgrep_search.rs	DIFFERS	5ade1142a907c13f8c24df1f40cdaeef7ff90903	edd22bf8951cb82580b5102d931ce473b30b4d46
app/src/remote_server/ripgrep_search_tests.rs	IDENTICAL	cf91d7e98f665b701b34b2db38005f6068d9fe12	cf91d7e98f665b701b34b2db38005f6068d9fe12
app/src/remote_server/server_buffer_tracker.rs	DIFFERS	f753b876af8c8d558fbd8674411404d1db8ca996	390cb44215227fb07a54b4d058aaeba4771ec694
app/src/remote_server/server_model.rs	DIFFERS	fd7362f7d6dea5b9e247b2952c59d276fe737d41	ba9ebbda9c9bb40fa1b8107636abddf8f2f1868d
app/src/remote_server/server_model_tests.rs	DIFFERS	7e1099bf380bb9c0201764719cccd5d15c5c364c	ea3215724fd1d9b560207f3ca1eb7a2429de2ca0
app/src/remote_server/ssh_transport.rs	DIFFERS	222cbad4a6ae5800ce6883c69520b70ea884828d	397db035a9795840b0040257e524a3dfcf8efb82
app/src/remote_server/unix/mod.rs	DIFFERS	686a8f06a4330fea3c32a08946a4d5c4e969dd07	8b1fe42ff784b82969e2e0510d48bd5b4b8467ae
app/src/remote_server/unix/mod_tests.rs	FORK-ONLY	-	e344af889daf5345cba3a8b321ad0528ec6c5f98
app/src/remote_server/unix/proxy.rs	DIFFERS	286d3752c7e6057eab2ec2d8d1a30fb61b5f2430	873ff7630930e4e88953d8756a13e1e142319fc4
app/src/resource_center/keybindings_page.rs	DIFFERS	6c2adc35fbfe8155141721d5cc78f747442752e3	ab8b89f64f27b73aff4aa33082d1482f3dbefe2a
app/src/resource_center/main_page.rs	DIFFERS	60ae6164cd472ab326f73dbc0f2e0b01d8a178d4	3c2e23d9487e498db2e336e3f52803698b9cdc4b
app/src/resource_center/mod.rs	DIFFERS	3804f4c4f23d28351bfe41f83b8d5160d9852da1	218a89a1821fb654a5cd122c6a76565997d83b17
app/src/resource_center/sections.rs	DIFFERS	f3ecfae958763980281c1c068a2717ffbe4cda1a	48e6de81cb9e738c5e6050932b48456e73b3cd8c
app/src/resource_center/section_views/changelog_section.rs	DIFFERS	09ee72240d7478ea1d0989d0fdc5dcc114afeec0	b557c03c641290fd04f4fdc53bf419c7e5ba4b75
app/src/resource_center/section_views/content_section.rs	DIFFERS	73f9e289689c2b6c1eb4592219b8b563f4fafc8d	a6b4aee7845c0e6631a46b4b77b721e5f186e4da
app/src/resource_center/section_views/feature_section.rs	DIFFERS	7fc143f53a315a6591aa42ffd5e6b7731120fc13	b9b03b02bb775c682273f7e44135e6fd7169aac0
app/src/resource_center/section_views/mod.rs	DIFFERS	46a2f3dcc1429800d3abcfdb4efa6bcf8c70ca71	cc33bd5757a1592e8149d0805d9f608d28426e5b
app/src/resource_center/utils.rs	DIFFERS	ddc6b3c50903687efae7708d776661a688be7c19	644513422f61dc10752bc6728b1d031fc97e3c6e
app/src/resource_center/view.rs	DIFFERS	7b6472e3cd751d52eeabe6aab0c933e6314d5cdb	13339b803540c7fda38372e86528d5b35e93b428
app/src/resource_limits.rs	DIFFERS	b4c934ae3ca9391ee79c294c08c4ca8c8618ef77	f71b2f3b0fd3d704cdf2cf87264d972645af2225
app/src/root_view.rs	DIFFERS	96cfeeca15bc13d77c1d3fd0543442835c538997	9c07815dff3a2a915c0fe7e7106b5d7209c4b5a6
app/src/root_view_tests.rs	DIFFERS	0d7054169d970c38d3b46fa924e8bf1fe08b4f77	7cf507c4fe1bf278c56d4480b8689fa2cb6669bb
app/src/safe_triangle.rs	IDENTICAL	922b759c181e008de6d13325b652049d422d3a53	922b759c181e008de6d13325b652049d422d3a53
app/src/safe_triangle_tests.rs	DIFFERS	695b4013e8479ca8e52ebf08f845df1ffb369836	c163a34fd4e4b11a203faef1992b1cb34330b682
app/src/search/action/data_source.rs	DIFFERS	6c97097aa16c1470df7bd83279af525eb972fe1f	91d27984cf639c6b9408dcbe3828643b7d986c68
app/src/search/action/mod.rs	IDENTICAL	d22f6e83f7920badaace6a5c334168fb83864fb5	d22f6e83f7920badaace6a5c334168fb83864fb5
app/src/search/action/search_item.rs	DIFFERS	7bf1fb891159094e02625d8fa7a345d95557b148	55be013f1c30546d253689ff1f257f677d7be1d0
app/src/search/ai_context_menu/blocks/data_source.rs	DIFFERS	89cf0f105bbc91c738c88499ecc3299b57811e0e	a97ac20dbd916a49f9ccc807150840fd6b109454
app/src/search/ai_context_menu/blocks/data_source_tests.rs	DIFFERS	64c600e881ac8466dbe5d5caed7d21221251a202	a00aa9ab813bd16e360a97676c4e94b29ff15e3f
app/src/search/ai_context_menu/blocks/mod.rs	IDENTICAL	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	f5a5bcbb1846c51f241de13ad6c8982d705bf08e
app/src/search/ai_context_menu/blocks/search_item.rs	DIFFERS	465855836d524b938c7de9a3350d0dc3e66decbc	d69431493c91f1440bd2ec81677f535c2501bc78
app/src/search/ai_context_menu/code/data_source.rs	DIFFERS	fd9e8ebba909930b5fc261ff338142f4ca0b9c43	4b636d3de58975a545e7c651097a0a0f45cb0140
app/src/search/ai_context_menu/code/data_source_tests.rs	IDENTICAL	42cfaa7d4df6fc7f0acb7c2a13b49131ed040428	42cfaa7d4df6fc7f0acb7c2a13b49131ed040428
app/src/search/ai_context_menu/code/mod.rs	IDENTICAL	3125af295bda1c80f6cf01cadb0a4bada0d0d5ab	3125af295bda1c80f6cf01cadb0a4bada0d0d5ab
app/src/search/ai_context_menu/code/search_item.rs	IDENTICAL	7af8a0e16e355171ea422640d8c6890265635f21	7af8a0e16e355171ea422640d8c6890265635f21
app/src/search/ai_context_menu/commands/data_source.rs	DIFFERS	988fcdb573cedda39b7263f7bbcd5900c6c197ec	acc3d3bfcfbcf79248ec681da24326d2c4337a59
app/src/search/ai_context_menu/commands/mod.rs	IDENTICAL	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	f5a5bcbb1846c51f241de13ad6c8982d705bf08e
app/src/search/ai_context_menu/commands/search_item.rs	DIFFERS	455c646fb8c40eb0c03766540582a9a1cfd7c233	70f3e5e667b34885b7d15adfc8983bbcf90a63be
app/src/search/ai_context_menu/conversations/data_source.rs	DIFFERS	8cf6395ea31ff1734478f4f3dcc8161b8e3ec671	02c76c61c247af76c26c0b12de1be6d9fd18eac8
app/src/search/ai_context_menu/conversations/mod.rs	DIFFERS	535b5216cc2facf02cf1f2697951190476936bd0	5f078e14998a0d75fac210ec8ce11648d087ff84
app/src/search/ai_context_menu/conversations/search_item.rs	DIFFERS	fecec8936afbba9d7c3767bd985fd6e505d2c05e	6d14deae8acbcca91e6f5746c01d58d2d7d7786d
app/src/search/ai_context_menu/diffset/data_source.rs	DIFFERS	bbb19b83a1645bd30e179d32c5f6a1552aa287c6	70056221b7cb1cfe32ac08b0fb8b0ad25a9f2bb7
app/src/search/ai_context_menu/diffset/mod.rs	IDENTICAL	5636d4128baa59af7cd2d1be6c8b046421089000	5636d4128baa59af7cd2d1be6c8b046421089000
app/src/search/ai_context_menu/diffset/search_item.rs	DIFFERS	b97f32c86177138f99ebeacc3a84ccf04c524764	c8b407a8aeb5011b0b920cb27d61d5341f1074a5
app/src/search/ai_context_menu/diffset/search_item_tests.rs	IDENTICAL	58244a96f76ce68504835e3579ba7d91541ba684	58244a96f76ce68504835e3579ba7d91541ba684
app/src/search/ai_context_menu/files/data_source.rs	DIFFERS	754474f1755572ae85da6950c56eb38eec6feec5	163d1726a36e4145ac28c783c8421520c297514b
app/src/search/ai_context_menu/files/data_source_tests.rs	DIFFERS	94bec3c97c3b3c9948beb899192a588ea49a379a	c10b3c70e09c2cfe6f5d7b267a794d9cdea3cc7c
app/src/search/ai_context_menu/files/mod.rs	DIFFERS	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	94e8aff3fc97f0fc266130ad8d9cedcb0d5d59bc
app/src/search/ai_context_menu/files/search_item.rs	DIFFERS	0a313eef2f46c6129a290add02baccc43a32e92a	940491cb47a090691a3bee6be363cdf0666e67c8
app/src/search/ai_context_menu/mixer.rs	DIFFERS	009423cfc7617a8e3b6dc7919d18f01126889c74	275384ac6701ea419f8a0a66ba2099b598ac8cfe
app/src/search/ai_context_menu/mod.rs	IDENTICAL	827ae2da0690521287e1791ebe230ebf6afc663a	827ae2da0690521287e1791ebe230ebf6afc663a
app/src/search/ai_context_menu/notebooks/data_source.rs	DIFFERS	5d35fa3101f0cb046d3465273d790beba82262ac	129e6faaa63ef727f1d16f6054d9b2f09494f00c
app/src/search/ai_context_menu/notebooks/data_source_test.rs	FORK-ONLY	-	a6ea9739acf880ee5c955f877fcf997056b36d2f
app/src/search/ai_context_menu/notebooks/mod.rs	DIFFERS	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	887c41c7dfc2921226462e7553ff828477086b54
app/src/search/ai_context_menu/notebooks/search_item.rs	DIFFERS	3d493cff74860bafbcc262ac0cabb83c6755eae8	7eef0848784680c1340e231a465a377c9e805ee1
app/src/search/ai_context_menu/rules/data_source.rs	DIFFERS	0ab1ab2049cfe45e4d69e662bb76dcd37c19b502	cdd690e582a7ad736147f3456b8ef6c49424d2e4
app/src/search/ai_context_menu/rules/data_source_tests.rs	DIFFERS	4ebb88de139446869323a0d3a8ae7ba9caf2dc3d	091cb22c78b3c9936476f2d4808b9b9c39527da7
app/src/search/ai_context_menu/rules/mod.rs	IDENTICAL	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	f5a5bcbb1846c51f241de13ad6c8982d705bf08e
app/src/search/ai_context_menu/rules/search_item.rs	DIFFERS	d77d9f54ece8a9db67d7281ae73bce3ccb0a5f5d	ce0aa8e06b066fc2e261e7f31b7cf8a80c9c2a96
app/src/search/ai_context_menu/search.rs	IDENTICAL	98324766d452072f1609e57423a284da38b75080	98324766d452072f1609e57423a284da38b75080
app/src/search/ai_context_menu/skills/data_source.rs	DIFFERS	3517d7c4e78e165058fe0ff092bb94e59df87184	b1422e8a8d5db060da886182e7bc2b6418fa0a85
app/src/search/ai_context_menu/skills/mod.rs	IDENTICAL	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	f5a5bcbb1846c51f241de13ad6c8982d705bf08e
app/src/search/ai_context_menu/skills/search_item.rs	DIFFERS	a35b3d848a1230ffdafb334129adedc8fdb90701	6f24606adab615c3ed94a73af81a34aba8bc11eb
app/src/search/ai_context_menu/styles.rs	IDENTICAL	5ef33f9f5fc930b23fa1a27452c50a40f1a3a3e5	5ef33f9f5fc930b23fa1a27452c50a40f1a3a3e5
app/src/search/ai_context_menu/view.rs	DIFFERS	c89b7d6010fd4a973fc0272bb35909807a47283f	957a0209ec7f3bfe9fcad59fb71e1ff0455008ea
app/src/search/ai_context_menu/workflows/data_source.rs	DIFFERS	5f91de2a41de36116166626d2bea4747d75b9dab	b560e0497fe2c2ad7ddbdf78676cc8a181eaff69
app/src/search/ai_context_menu/workflows/mod.rs	IDENTICAL	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	f5a5bcbb1846c51f241de13ad6c8982d705bf08e
app/src/search/ai_context_menu/workflows/search_item.rs	DIFFERS	bb879025a9c49941c67789f19827904e85d07937	c8464ac886996369cd358e9bc9fbdef71eb569e9
app/src/search/ai_queries/fuzzy_match.rs	IDENTICAL	3f4e204791da57478c4eae7f7bb24e2a1cab7a08	3f4e204791da57478c4eae7f7bb24e2a1cab7a08
app/src/search/ai_queries/mod.rs	IDENTICAL	53fdf2aaadddae05a665db3726dc26bc8f329ec2	53fdf2aaadddae05a665db3726dc26bc8f329ec2
app/src/search/async_snapshot_data_source.rs	DIFFERS	72227d788bd3418fb50e8a1db410a38313c77e09	5f0e274dc65c13b70c18779f0c2ab765dd11b566
app/src/search_bar.rs	DIFFERS	2db102131e53b3c0290a7c3642b3b69ec5e44cfb	cfc173bc145dde26f26f1a36a6edb3fecc9e50db
app/src/search/binding_source.rs	IDENTICAL	d6c27f5439432e36432e0286c6d419a91f06ac38	d6c27f5439432e36432e0286c6d419a91f06ac38
app/src/search/command_palette/conversations/data_source.rs	DIFFERS	c0047f5634522d44f911e8415ff30c678ce18509	87075ad6fc7b305a4e869aafc0e59fbec5c893dd
app/src/search/command_palette/conversations/mod.rs	DIFFERS	18cefdbd6816640514b6d9c15ce3a6c28d4a9dbf	f09821f9cdb1d42ef330de46956571d249dda646
app/src/search/command_palette/conversations/search_item.rs	DIFFERS	2457fdb6a754ef5a7854e7e3920baeace358cd5f	ddb3634f8f86130709b56503bcf6d027d874c9ec
app/src/search/command_palette/conversations/search.rs	DIFFERS	867f8fc11b2f67ee20278d0f08e2bf6654a030d9	77f22fdd3f3fe5a92ba60b1a5135f7730b615915
app/src/search/command_palette/conversations/search_test.rs	FORK-ONLY	-	fdf9df4f55538e07e0939513a1cc59db78f90154
app/src/search/command_palette/data_sources.rs	DIFFERS	dc40349fb1f6cc32dac92b553d7aa09ffba82a2d	3037323c6c5824aa8e02b8c5a0088280aa15a95a
app/src/search/command_palette/data_sources_test.rs	FORK-ONLY	-	1d8b2d9305ed12ebd837a7022624db25a2420897
app/src/search/command_palette/files/data_source.rs	DIFFERS	55d34b7f25b3a4da8537ee0bfbe0f48fe9ffec46	86ebcd8b90234c4d85df0126a860fef9bafc8e68
app/src/search/command_palette/files/data_source_tests.rs	DIFFERS	26a4c5ba45a0a398bb41c6f3f24ad95f0cdd4109	f1a51866947ad228d332bd96bb4d4945e668affa
app/src/search/command_palette/files/mod.rs	IDENTICAL	f5a5bcbb1846c51f241de13ad6c8982d705bf08e	f5a5bcbb1846c51f241de13ad6c8982d705bf08e
app/src/search/command_palette/files/search_item.rs	DIFFERS	680f0462b6b4f1a46df9c12eeafee32b2629c0d9	f82ffb92bbb8e9c675d26dd91f6f40cb584804ec
app/src/search/command_palette/filter_chip_renderer.rs	DIFFERS	151bdc7179a994fefbdd18be1b4d152b87123dee	43bfd1773aac7230f54799559f483aa35edd62e0
app/src/search/command_palette/launch_config/data_source.rs	DIFFERS	03a081110fdd912032d09c772a02db35487d96ac	e6fade830decfa909e591f8a4bc1fde2f3737812
app/src/search/command_palette/launch_config/mod.rs	IDENTICAL	19cc0e8b48bf247f3f2ffd169048719e3aef774a	19cc0e8b48bf247f3f2ffd169048719e3aef774a
app/src/search/command_palette/launch_config/renderer.rs	DIFFERS	195cd2b44f136f64d2d7d063e9c744ecffcdff33	f68a3384ddef7423dfa56ef5600743e4341bd219
app/src/search/command_palette/launch_config/search_item.rs	DIFFERS	c4aa2a5b45edd0659ddaed7f25909c510150c0e5	c81f0752267937af2f5986606e8d4e8d77ada803
app/src/search/command_palette/mixer.rs	DIFFERS	396178e4d2a034cf0b0818d54c516a95d8edc16f	9ad781edd6fe57e98eafa75c5ea3a8919b638162
app/src/search/command_palette/mod.rs	IDENTICAL	b21c1c19263723e1564f09e964bfffdabcea377e	b21c1c19263723e1564f09e964bfffdabcea377e
app/src/search/command_palette/navigation/data_source.rs	DIFFERS	4577dfc3631384efc10bfa9253fcaa058c21c27c	7de62e628ddd7a5251259fee3243f2f22851b864
app/src/search/command_palette/navigation/mod.rs	IDENTICAL	02eb09ec7d01aaf054e3e6ffa584996781120fc0	02eb09ec7d01aaf054e3e6ffa584996781120fc0
app/src/search/command_palette/navigation/render.rs	DIFFERS	211b76890690a3d53af5e9bb9e332f4b5b35ce66	1fd9fb7082085c8ea2a798419332ded4faefa114
